    -756.670      85.658    -671.013       0.534
    -756.801      85.789    -671.012       0.535
    -756.902      85.890    -671.012       0.535
    -756.973      85.961    -671.012       0.536
    -757.014      86.002    -671.012       0.536
    -757.024      86.012    -671.012       0.536
    -757.004      85.992    -671.012       0.536
    -756.954      85.942    -671.012       0.535
    -756.877      85.865    -671.012       0.535
    -756.771      85.759    -671.012       0.534
    -756.639      85.628    -671.012       0.534
    -756.482      85.471    -671.012       0.533
    -756.302      85.290    -671.012       0.531
    -756.098      85.086    -671.012       0.530
    -755.874      84.862    -671.012       0.529
    -755.631      84.619    -671.012       0.527
    -755.371      84.359    -671.012       0.526
    -755.095      84.084    -671.011       0.524
    -754.806      83.795    -671.011       0.522
    -754.507      83.496    -671.011       0.520
    -754.200      83.190    -671.011       0.518
    -753.887      82.877    -671.011       0.516
    -753.570      82.560    -671.010       0.514
    -753.251      82.241    -671.010       0.512
    -752.932      81.922    -671.010       0.510
    -752.616      81.606    -671.010       0.508
    -752.304      81.294    -671.010       0.507
    -752.000      80.990    -671.010       0.505
    -751.705      80.695    -671.010       0.503
    -751.420      80.410    -671.010       0.501
    -751.147      80.138    -671.009       0.499
    -750.889      79.880    -671.009       0.498
    -750.646      79.638    -671.009       0.496
    -750.421      79.412    -671.009       0.495
    -750.213      79.204    -671.009       0.493
    -750.025      79.016    -671.009       0.492
    -749.857      78.849    -671.009       0.491
    -749.711      78.703    -671.009       0.490
    -749.587      78.579    -671.009       0.490
    -749.485      78.477    -671.008       0.489
    -749.406      78.398    -671.008       0.488
    -749.351      78.343    -671.008       0.488
    -749.318      78.310    -671.008       0.488
    -749.309      78.301    -671.008       0.488
    -749.323      78.315    -671.008       0.488
    -749.360      78.352    -671.008       0.488
    -749.419      78.411    -671.008       0.489
    -749.500      78.491    -671.008       0.489
    -749.601      78.593    -671.008       0.490
    -749.722      78.714    -671.008       0.490
    -749.861      78.853    -671.009       0.491
    -750.017      79.009    -671.009       0.492
    -750.188      79.179    -671.009       0.493
    -750.372      79.363    -671.009       0.494
    -750.566      79.557    -671.009       0.496
    -750.770      79.761    -671.009       0.497
    -750.980      79.971    -671.009       0.498
    -751.196      80.186    -671.009       0.500
    -751.414      80.405    -671.009       0.501
    -751.633      80.624    -671.009       0.502
    -751.851      80.841    -671.010       0.504
    -752.064      81.055    -671.010       0.505
    -752.273      81.263    -671.010       0.506
    -752.474      81.464    -671.010       0.508
    -752.665      81.656    -671.010       0.509
    -752.846      81.836    -671.010       0.510
    -753.014      82.004    -671.010       0.511
    -753.167      82.157    -671.010       0.512
    -753.306      82.296    -671.010       0.513
    -753.428      82.418    -671.010       0.514
    -753.533      82.522    -671.010       0.514
    -753.619      82.609    -671.010       0.515
    -753.687      82.676    -671.010       0.515
    -753.735      82.724    -671.010       0.515
    -753.763      82.752    -671.010       0.516
    -753.771      82.761    -671.010       0.516
    -753.760      82.750    -671.010       0.516
    -753.729      82.719    -671.010       0.515
    -753.679      82.669    -671.010       0.515
    -753.609      82.599    -671.010       0.515
    -753.522      82.512    -671.010       0.514
    -753.417      82.407    -671.010       0.513
    -753.295      82.285    -671.010       0.513
    -753.156      82.147    -671.010       0.512
    -753.003      81.994    -671.010       0.511
    -752.836      81.827    -671.010       0.510
    -752.656      81.647    -671.010       0.509
    -752.464      81.455    -671.010       0.508
    -752.262      81.253    -671.010       0.506
    -752.051      81.041    -671.009       0.505
    -751.832      80.822    -671.009       0.504
    -751.606      80.597    -671.009       0.502
    -751.376      80.366    -671.009       0.501
    -751.142      80.133    -671.009       0.499
    -750.906      79.897    -671.009       0.498
    -750.670      79.661    -671.009       0.496
    -750.435      79.427    -671.009       0.495
    -750.204      79.195    -671.009       0.493
    -749.977      78.968    -671.009       0.492
    -749.756      78.747    -671.009       0.491
    -749.543      78.534    -671.008       0.489
    -749.339      78.330    -671.008       0.488
    -749.146      78.138    -671.008       0.487
    -748.966      77.958    -671.008       0.486
    -748.801      77.793    -671.008       0.485
    -748.651      77.643    -671.008       0.484
    -748.518      77.510    -671.008       0.483
    -748.403      77.394    -671.008       0.482
    -748.306      77.298    -671.008       0.482
    -748.230      77.222    -671.008       0.481
    -748.174      77.166    -671.008       0.481
    -748.139      77.131    -671.008       0.481
    -748.126      77.118    -671.008       0.480
    -748.135      77.127    -671.008       0.481
    -748.165      77.157    -671.008       0.481
    -748.217      77.209    -671.008       0.481
    -748.291      77.283    -671.008       0.482
    -748.386      77.378    -671.008       0.482
    -748.501      77.493    -671.008       0.483
    -748.637      77.628    -671.008       0.484
    -748.792      77.783    -671.008       0.485
    -748.965      77.957    -671.008       0.486
    -749.156      78.148    -671.008       0.487
    -749.364      78.356    -671.008       0.488
    -749.587      78.579    -671.008       0.490
    -749.826      78.817    -671.008       0.491
    -750.078      79.069    -671.009       0.493
    -750.342      79.334    -671.009       0.494
    -750.619      79.610    -671.009       0.496
    -750.907      79.898    -671.009       0.498
    -751.203      80.195    -671.009       0.500
    -751.509      80.500    -671.009       0.502
    -751.821      80.812    -671.009       0.503
    -752.139      81.130    -671.009       0.505
    -752.462      81.452    -671.009       0.507
    -752.788      81.779    -671.009       0.510
    -753.117      82.108    -671.010       0.512
    -753.447      82.437    -671.010       0.514
    -753.777      82.767    -671.010       0.516
    -754.104      83.095    -671.010       0.518
    -754.430      83.420    -671.010       0.520
    -754.751      83.741    -671.010       0.522
    -755.067      84.057    -671.010       0.524
    -755.376      84.366    -671.010       0.526
