    -150.404      28.040    -122.365       0.603      39.199
    -150.456      28.092    -122.364       0.604      38.325
    -150.510      28.146    -122.364       0.605      38.051
    -150.567      28.203    -122.364       0.607      37.715
    -150.628      28.264    -122.364       0.608      38.763
    -150.693      28.329    -122.364       0.609      40.096
    -150.760      28.397    -122.364       0.611      41.359
    -150.830      28.467    -122.364       0.612      42.550
    -150.902      28.539    -122.364       0.614      43.664
    -150.982      28.617    -122.365       0.615      44.700
    -151.070      28.706    -122.364       0.617      45.653
    -151.170      28.805    -122.366       0.619      46.522
    -151.273      28.907    -122.366       0.622      47.303
    -151.377      29.012    -122.366       0.624      47.996
    -151.483      29.117    -122.365       0.626      48.598
    -151.589      29.224    -122.365       0.628      49.109
    -151.698      29.333    -122.366       0.631      49.526
    -151.807      29.442    -122.365       0.633      49.851
    -151.920      29.553    -122.367       0.636      50.084
    -152.032      29.666    -122.367       0.638      50.223
    -152.145      29.777    -122.367       0.640      50.272
    -152.255      29.888    -122.367       0.643      50.231
    -152.362      29.995    -122.367       0.645      50.101
    -152.464      30.098    -122.366       0.647      49.885
    -152.566      30.200    -122.367       0.649      49.586
    -152.663      30.297    -122.367       0.652      49.207
    -152.754      30.388    -122.367       0.653      48.749
    -152.839      30.472    -122.367       0.655      48.218
    -152.917      30.549    -122.368       0.657      47.615
    -152.986      30.618    -122.368       0.658      46.946
    -153.046      30.678    -122.368       0.660      46.213
    -153.095      30.727    -122.368       0.661      45.420
    -153.135      30.765    -122.370       0.662      44.572
    -153.161      30.791    -122.370       0.662      43.672
    -153.173      30.804    -122.369       0.662      42.724
    -153.173      30.804    -122.369       0.662      42.258
    -153.159      30.790    -122.369       0.662      41.220
    -153.129      30.760    -122.369       0.662      40.146
    -153.082      30.713    -122.369       0.661      39.039
    -153.017      30.648    -122.369       0.659      37.903
    -152.933      30.564    -122.369       0.657      36.740
    -152.830      30.460    -122.369       0.655      35.555
    -152.706      30.337    -122.369       0.652      34.996
    -152.564      30.194    -122.370       0.649      33.775
    -152.404      30.034    -122.371       0.646      32.540
    -152.227      29.856    -122.371       0.642      31.292
    -152.030      29.659    -122.371       0.638      31.585
    -151.816      29.444    -122.372       0.633      32.400
    -151.585      29.212    -122.372       0.628      33.200
    -151.336      28.963    -122.372       0.623      33.982
    -151.068      28.697    -122.371       0.617      34.746
    -150.786      28.415    -122.371       0.611      35.487
    -150.485      28.115    -122.371       0.605      36.204
    -150.168      27.798    -122.370       0.598      36.894
    -149.835      27.465    -122.370       0.591      37.555
    -149.486      27.116    -122.370       0.583      38.184
    -149.123      26.752    -122.370       0.575      38.778
    -148.745      26.375    -122.370       0.567      39.334
    -148.355      25.985    -122.370       0.559      39.850
    -147.954      25.585    -122.370       0.550      40.450
    -147.545      25.175    -122.370       0.541      41.443
    -147.127      24.757    -122.369       0.532      42.398
    -146.703      24.334    -122.369       0.523      43.310
    -146.275      23.906    -122.369       0.514      44.172
    -145.844      23.478    -122.366       0.505      44.977
    -145.419      23.053    -122.366       0.496      45.718
    -144.995      22.630    -122.365       0.487      46.389
    -144.575      22.210    -122.366       0.478      47.579
    -144.160      21.795    -122.366       0.469      48.093
    -143.753      21.387    -122.366       0.460      48.518
    -143.353      20.988    -122.365       0.451      48.850
    -142.965      20.600    -122.365       0.443      49.084
    -142.590      20.226    -122.364       0.435      49.473
    -142.232      19.867    -122.365       0.427      50.652
    -141.889      19.524    -122.365       0.420      51.783
    -141.565      19.200    -122.364       0.413      52.862
    -141.262      18.898    -122.365       0.406      53.886
    -140.981      18.617    -122.365       0.400      54.848
    -140.721      18.356    -122.364       0.395      55.745
    -140.482      18.117    -122.364       0.390      56.573
    -140.265      17.901    -122.364       0.385      57.325
    -140.071      17.707    -122.364       0.381      57.998
    -139.902      17.538    -122.364       0.377      58.612
    -139.758      17.394    -122.364       0.374      59.134
    -139.639      17.275    -122.364       0.372      59.498
    -139.544      17.180    -122.364       0.369      59.812
    -139.473      17.109    -122.364       0.368      60.026
    -139.425      17.062    -122.364       0.367      60.139
    -139.401      17.037    -122.363       0.366      60.148
    -139.399      17.036    -122.363       0.366      60.051
    -139.418      17.055    -122.363       0.367      59.848
    -139.460      17.096    -122.364       0.368      59.537
